codigo_ocorrencia;codigo_ocorrencia2;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;total_recomendacoes
65445;65445;ACIDENTE;SANTARÉM;PA;SNSH;19/07/2016;15:30:00;0
65446;65446;INCIDENTE;CURITIBA;PR;SBBI;20/07/2016;14:23:00;0
65441;65441;INCIDENTE;\t-49.23444444\t;CURITIBA;BRASIL;SBBI;21/07/2016;2017-08-01
65443;65443;INCIDENTE;-42.6688888889;URANDI;BRASIL;****;23/07/2016;NULL
65460;65460;INCIDENTE;JAGUARUNA;SC;SBJA;23/07/2016;13:30:00;0
65492;65492;INCIDENTE;NOVO;SÃO;MT;BRASIL;SDZX;NÃO
65491;65491;INCIDENTE;NOVO;SÃO;MT;BRASIL;****;NÃO
65450;65450;INCIDENTE;SÃO;PAULO;BRASIL;SBGR;26/07/2016;NULL
65461;65461;INCIDENTE;SÃO;GONÇALO;AMARANTE;RN;BRASIL;***
65471;65471;ACIDENTE;RIO;DE;RJ;BRASIL;SDPG;NÃO
65469;65469;ACIDENTE;PIRACICABA;SP;SDPW;31/07/2016;15:00:00;1
65483;65483;INCIDENTE;JUAZEIRO;DO;CE;BRASIL;SBJU;NÃO
65490;65490;ACIDENTE;LONDRINA;PR;SBLO;31/07/2016;23:57:00;0
65494;65494;INCIDENTE;UBERLÂNDIA;MG;SBUL;31/07/2016;01:40:00;0
65496;65496;INCIDENTE;MARABÁ;PA;SBMA;02/08/2016;20:12:00;0
65507;65507;INCIDENTE;VALENÇA;DO;PI;BRASIL;****;NÃO
65493;65493;ACIDENTE;LÁBREA;AM;SWLB;03/08/2016;19:40:00;2
65487;65487;INCIDENTE;CAMPO;GRANDE;BRASIL;SBCG;04/08/2016;NULL
65543;65543;INCIDENTE;MACAÉ;RJ;9PAA;05/08/2016;18:00:00;0
65546;65546;ACIDENTE;NAZÁRIO;GO;****;10/08/2016;20:20:00;0
65509;65509;INCIDENTE;-44.3863888889;JANUÁRIA;BRASIL;SNJN;11/08/2016;NULL
65519;65519;INCIDENTE;MACAÉ;RJ;SBME;11/08/2016;17:47:00;0
65512;65512;INCIDENTE;LONDRINA;PR;SBLO;12/08/2016;14:30:00;0
65518;65518;INCIDENTE;FORTALEZA;CE;SBFZ;12/08/2016;15:03:00;0
65528;65528;INCIDENTE;LONDRINA;PR;SBLO;12/08/2016;12:30:00;0
65516;65516;INCIDENTE;CURITIBA;PR;SBCT;15/08/2016;15:21:00;0
65530;65530;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;15/08/2016;NULL
65536;65536;INCIDENTE;-60.0086111111;MANAUS;BRASIL;SWFN;21/08/2016;2017-06-22
65548;65548;ACIDENTE;SANTO;ANTÔNIO;LEVERGER;MT;BRASIL;A-111/CENIPA/2016
65545;65545;INCIDENTE;LONDRINA;PR;SBLO;23/08/2016;12:10:00;0
65563;65563;ACIDENTE;LAGES;SC;SBLJ;23/08/2016;15:15:00;0
65572;65572;INCIDENTE;GOIÂNIA;GO;SBGO;25/08/2016;00:00:00;0
65569;65569;ACIDENTE;SÃO;JOSÉ;CAMPOS;SP;BRASIL;A-112/CENIPA/2016
65693;65693;INCIDENTE;GUARULHOS;SP;SBGR;27/08/2016;13:53:00;0
65575;65575;INCIDENTE;-43.3591666667;RIO;JANEIRO;RJ;BRASIL;IG-113/CENIPA/2016
65633;65633;INCIDENTE;-43.89333;NOVA;MG;BRASIL;****;NÃO
65589;65589;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;01/09/2016;NULL
65627;65627;ACIDENTE;ALTO;PARANÁ;BRASIL;****;01/09/2016;NULL
65632;65632;ACIDENTE;SORRISO;MT;SSQI;01/09/2016;19:05:00;0
65736;65736;INCIDENTE;ANÁPOLIS;GO;SWNS;06/09/2016;20:30:00;0
65660;65660;INCIDENTE;JOINVILLE;SC;SBJV;07/09/2016;16:36:00;0
65622;65622;ACIDENTE;CRUZ;ALTA;BRASIL;SSAK;08/09/2016;2017-08-01
65623;65623;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;08/09/2016;NULL
65653;65653;ACIDENTE;ANGRA;DOS;RJ;BRASIL;SDAG;NÃO
65659;65659;INCIDENTE;BARBACENA;MG;SBBQ;12/09/2016;12:46:00;0
65662;65662;INCIDENTE;CURITIBA;PR;SBCT;13/09/2016;17:00:00;0
65674;65674;INCIDENTE;BRASÍLIA;DF;SBBR;13/09/2016;23:00:00;0
65684;65684;INCIDENTE;CUIABÁ;MT;SBCY;14/09/2016;21:20:00;0
65679;65679;INCIDENTE;JUNDIAÍ;SP;SBJD;15/09/2016;14:05:00;0
65713;65713;ACIDENTE;NOVO;PROGRESSO;BRASIL;****;15/09/2016;2017-05-02
65694;65694;ACIDENTE;ANAMÃ;AM;****;16/09/2016;19:00:00;0
65714;65714;ACIDENTE;NOVO;PROGRESSO;BRASIL;SJNP;16/09/2016;2017-08-01
65722;65722;ACIDENTE;CONTAGEM;MG;****;16/09/2016;22:20:00;0
65724;65724;INCIDENTE;CASCAVEL;PR;SBCA;16/09/2016;01:50:00;0
65765;65765;INCIDENTE;ARACRUZ;ES;SIFV;16/09/2016;02:30:00;0
65717;65717;ACIDENTE;MARAÚ;BA;SIRI;17/09/2016;11:45:00;2
65695;65695;INCIDENTE;GUARULHOS;SP;SBGR;18/09/2016;02:37:00;0
65716;65716;ACIDENTE;VOTUPORANGA;SP;SDVG;18/09/2016;19:45:00;0
65715;65715;INCIDENTE;OURO;BRANCO;BRASIL;****;19/09/2016;NULL
65750;65750;ACIDENTE;MIRANDA;MS;****;19/09/2016;20:50:00;0
65758;65758;INCIDENTE;BRASÍLIA;DF;****;19/09/2016;18:30:00;0
65754;65754;ACIDENTE;SÃO;JOSÉ;RIO;PRETO;SP;FINALIZADA
65774;65774;ACIDENTE;CAMPINÁPOLIS;MT;****;22/09/2016;22:10:00;0
65741;65741;INCIDENTE;GUARULHOS;SP;SBGR;23/09/2016;23:13:00;0
65771;65771;ACIDENTE;PONTA;GROSSA;BRASIL;SBPG;23/09/2016;2017-06-22
65743;65743;ACIDENTE;MARINGÁ;PR;SBMG;24/09/2016;20:16:00;0
65749;65749;INCIDENTE;-46.6347222222;BRAGANÇA;SP;BRASIL;SDVH;SIM
65757;65757;INCIDENTE;LONDRINA;PR;SBLO;24/09/2016;18:00:00;0
65795;65795;ACIDENTE;ELDORADO;DO;RS;BRASIL;SIXE;NÃO
65745;65745;ACIDENTE;CURITIBA;PR;SBBI;26/09/2016;18:07:00;3
65766;65766;INCIDENTE;CAMPO;GRANDE;BRASIL;SBCG;28/09/2016;NULL
65770;65770;INCIDENTE;SÃO;PAULO;BRASIL;****;28/09/2016;NULL
65768;65768;INCIDENTE;BRAGANÇA;PAULISTA;BRASIL;SBBP;29/09/2016;NULL
65797;65797;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;05/10/2016;NULL
65794;65794;ACIDENTE;PIRACANJUBA;GO;****;07/10/2016;18:00:00;0
65929;65929;ACIDENTE;IPIRANGA;DO;MT;BRASIL;****;SIM
65799;65799;ACIDENTE;SOCORRO;SP;####;08/10/2016;13:00:00;0
65800;65800;INCIDENTE;SALVADOR;BA;SBSV;08/10/2016;16:18:00;0
65808;65808;ACIDENTE;JUQUIÁ;SP;****;08/10/2016;12:18:00;1
65840;65840;INCIDENTE;CAMPO;GRANDE;BRASIL;SSKG;10/10/2016;NULL
65809;65809;ACIDENTE;MOGI;MIRIM;BRASIL;SDMJ;11/10/2016;NULL
65810;65810;ACIDENTE;ALEGRETE;RS;****;11/10/2016;18:29:00;1
65813;65813;ACIDENTE;CARACARAÍ;RR;****;12/10/2016;20:30:00;1
65818;65818;INCIDENTE;FOZ;DO;PR;BRASIL;SBFI;NÃO
65820;65820;INCIDENTE;TAUBATÉ;SP;SBTA;12/10/2016;16:30:00;0
65865;65865;INCIDENTE;RIBEIRÃO;PRETO;BRASIL;SBRP;12/10/2016;NULL
65815;65815;ACIDENTE;CANELA;RS;SSCN;13/10/2016;15:15:00;0
65854;65854;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;13/10/2016;NULL
65827;65827;INCIDENTE;MANAUS;AM;SBEG;14/10/2016;13:30:00;0
65844;65844;INCIDENTE;GUARULHOS;SP;SBGR;15/10/2016;02:10:00;0
65825;65825;ACIDENTE;NOVA;ODESSA;BRASIL;SIQK;16/10/2016;NULL
65824;65824;INCIDENTE;FORTALEZA;CE;SBFZ;17/10/2016;20:30:00;0
65843;65843;INCIDENTE;-47.1105555556;BRAGANÇA;SP;BRASIL;SDVH;NÃO
65839;65839;ACIDENTE;SANTA;VITÓRIA;PALMAR;RS;BRASIL;A-135/CENIPA/2016
65864;65864;INCIDENTE;LONDRINA;PR;SBLO;19/10/2016;15:20:00;0
65834;65834;ACIDENTE;IBIRÁ;SP;****;20/10/2016;11:00:00;0
65876;65876;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;20/10/2016;NULL
65835;65835;ACIDENTE;RECIFE;PE;SBRF;21/10/2016;09:30:00;0
65863;65863;ACIDENTE;BENEVIDES;PA;****;23/10/2016;10:30:00;0
65866;65866;INCIDENTE;FLORIANÓPOLIS;SC;****;23/10/2016;13:30:00;0
66051;66051;ACIDENTE;VALE;VERDE;BRASIL;****;23/10/2016;2017-05-02
65867;65867;ACIDENTE;ARAMBARÉ;RS;****;24/10/2016;18:30:00;0
65878;65878;INCIDENTE;CAMPINAS;SP;SBKP;25/10/2016;10:40:00;0
65893;65893;ACIDENTE;ESPUMOSO;RS;****;25/10/2016;12:50:00;0
65892;65892;ACIDENTE;CORIBE;BA;###!;26/10/2016;17:50:00;0
65920;65920;INCIDENTE;JOÃO;PESSOA;BRASIL;SBJP;26/10/2016;NULL
65890;65890;INCIDENTE;GUARULHOS;SP;SBGR;27/10/2016;13:40:00;0
65923;65923;ACIDENTE;NOVA;GRANADA;BRASIL;SING;27/10/2016;2021-09-17
65916;65916;INCIDENTE;CAMPINAS;SP;SBKP;28/10/2016;19:50:00;0
65934;65934;ACIDENTE;JATAÍ;GO;SWJW;28/10/2016;18:00:00;0
66037;66037;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;28/10/2016;NULL
65921;65921;ACIDENTE;BLUMENAU;SC;SSBL;29/10/2016;18:30:00;0
65922;65922;INCIDENTE;MACAÉ;RJ;****;30/10/2016;15:59:00;0
65931;65931;INCIDENTE;LONDRINA;PR;SBLO;01/11/2016;13:10:00;0
65972;65972;INCIDENTE;LONDRINA;PR;****;01/11/2016;14:51:00;0
65963;65963;INCIDENTE;SALVADOR;BA;SBSV;03/11/2016;23:53:00;0
65936;65936;INCIDENTE;SÃO;JOSÉ;CAMPOS;SP;BRASIL;***
65994;65994;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;06/11/2016;NULL
65953;65953;INCIDENTE;JUNDIAÍ;SP;SBJD;07/11/2016;11:30:00;0
65978;65978;INCIDENTE;UBERLÂNDIA;MG;SBUL;07/11/2016;19:48:00;0
65980;65980;ACIDENTE;ALTO;PARAÍSO;GOIÁS;GO;BRASIL;A-146/CENIPA/2016
65981;65981;INCIDENTE;\t-49.516389\t;RIO;SC;BRASIL;****;SIM
65974;65974;INCIDENTE;UBATUBA;SP;SDUB;09/11/2016;14:35:00;0
65990;65990;INCIDENTE;CAMPINAS;SP;SBKP;10/11/2016;20:40:00;0
65982;65982;ACIDENTE;SANTO;AMARO;IMPERATRIZ;SC;BRASIL;A-147/CENIPA/2016
65984;65984;INCIDENTE;BELO;HORIZONTE;BRASIL;SBPR;11/11/2016;NULL
66005;66005;ACIDENTE;CAMPO;GRANDE;BRASIL;SSKG;14/11/2016;2017-08-01
66048;66048;ACIDENTE;TRIUNFO;RS;****;14/11/2016;14:30:00;0
65998;65998;INCIDENTE;RECIFE;PE;SBRF;16/11/2016;20:10:00;0
66007;66007;INCIDENTE;CURITIBA;PR;SBCT;16/11/2016;09:15:00;0
66036;66036;INCIDENTE;JOAÇABA;SC;SSJA;17/11/2016;16:37:00;0
66082;66082;INCIDENTE;ANDRADINA;SP;SDDN;17/11/2016;18:00:00;0
66019;66019;ACIDENTE;SANTA;FÉ;SUL;SP;BRASIL;IG-150/CENIPA/2016
66021;66021;INCIDENTE;LONDRINA;PR;SBLO;18/11/2016;11:55:00;0
66022;66022;ACIDENTE;RIO;DE;RJ;BRASIL;****;NÃO
66034;66034;ACIDENTE;SÃO;SEBASTIÃO;PARAÍSO;MG;BRASIL;A-155/CENIPA/2016
66020;66020;INCIDENTE;JUNDIAÍ;SP;SBJD;20/11/2016;18:00:00;0
66039;66039;INCIDENTE;PORTO;SEGURO;BRASIL;SBPS;23/11/2016;NULL
66049;66049;ACIDENTE;TAPERA;RS;****;24/11/2016;10:10:00;2
66050;66050;INCIDENTE;-45.8711111111;SÃO;DOS;CAMPOS;SP;FINALIZADA
66064;66064;INCIDENTE;BRASÍLIA;DF;SBBR;29/11/2016;19:40:00;0
66065;66065;ACIDENTE;LAJEADO;GRANDE;BRASIL;****;29/11/2016;2017-08-01
66081;66081;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;01/12/2016;NULL
66073;66073;INCIDENTE;FORTALEZA;CE;SBFZ;02/12/2016;19:30:00;0
66083;66083;INCIDENTE;-46.5169444444;BRAGANÇA;SP;BRASIL;SBBP;NÃO
66076;66076;INCIDENTE;-35.9861111111;CARUARU;BRASIL;****;03/12/2016;2017-06-22
66066;66066;ACIDENTE;SANTA;VITÓRIA;PALMAR;RS;BRASIL;158/CENIPA/2016
66075;66075;INCIDENTE;PATO;BRANCO;BRASIL;SSPB;04/12/2016;NULL
66078;66078;ACIDENTE;SÃO;LOURENÇO;SERRA;SP;BRASIL;A-157/CENIPA/2016
66430;66430;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;04/12/2016;NULL
66084;66084;ACIDENTE;CRUZ;MACHADO;BRASIL;****;05/12/2016;NULL
66086;66086;ACIDENTE;MANAUS;AM;****;07/12/2016;11:50:00;2
66088;66088;INCIDENTE;SOROCABA;SP;SDCO;07/12/2016;15:43:00;0
66089;66089;INCIDENTE;GUARULHOS;SP;SBGR;07/12/2016;20:45:00;0
66090;66090;INCIDENTE;-46.5208333333;BRAGANÇA;SP;BRASIL;SBBP;SIM
66121;66121;INCIDENTE;GOIÂNIA;GO;SBNV;07/12/2016;10:30:00;0
66127;66127;INCIDENTE;-49.3455555556;GOIÂNIA;BRASIL;SBNV;08/12/2016;2018-09-04
66210;66210;INCIDENTE;\t-51.4525\t;TAPES;BRASIL;****;08/12/2016;2017-11-30
66093;66093;ACIDENTE;ITAITUBA;PA;SNYR;09/12/2016;18:30:00;1
66094;66094;INCIDENTE;\t-52.27611111\t;ERECHIM;BRASIL;****;10/12/2016;2018-05-10
66100;66100;ACIDENTE;NOVO;HORIZONTE;BRASIL;SDNH;10/12/2016;NULL
66109;66109;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;12/12/2016;NULL
66128;66128;ACIDENTE;PRIMAVERA;DO;MT;BRASIL;****;NÃO
66145;66145;INCIDENTE;CAMPOS;DOS;RJ;BRASIL;SBCP;NÃO
66129;66129;INCIDENTE;SÃO;JOSÉ;CAMPOS;SP;BRASIL;***
66131;66131;ACIDENTE;SANTA;VITÓRIA;PALMAR;RS;BRASIL;A-169/CENIPA/2016
66140;66140;INCIDENTE;LONDRINA;PR;SBLO;15/12/2016;13:05:00;0
66160;66160;ACIDENTE;SANTA;HELENA;GOIÁS;GO;BRASIL;A-170/CENIPA/2016
66273;66273;INCIDENTE;JUNDIAÍ;SP;SBJD;15/12/2016;14:20:00;0
66155;66155;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;19/12/2016;NULL
66156;66156;ACIDENTE;TABATINGA;AM;****;23/12/2016;17:30:00;2
66158;66158;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;23/12/2016;NULL
66159;66159;ACIDENTE;NOVO;HORIZONTE;BRASIL;****;23/12/2016;NULL
66197;66197;INCIDENTE;PETROLINA;PE;SBPL;26/12/2016;09:15:00;0
66192;66192;ACIDENTE;MARAÚ;BA;SIRI;27/12/2016;19:00:00;1
66221;66221;ACIDENTE;GUARAPARI;ES;SNGA;28/12/2016;19:00:00;1
66695;66695;INCIDENTE;LUZIÂNIA;GO;SWUZ;28/12/2016;17:00:00;0
66759;66759;INCIDENTE;BARRO;ALTO;BRASIL;****;30/12/2016;NULL
66198;66198;ACIDENTE;CORINTO;MG;****;31/12/2016;17:00:00;0
66204;66204;ACIDENTE;URUGUAIANA;RS;****;31/12/2016;20:00:00;1
66199;66199;INCIDENTE;RIO;DE;RJ;BRASIL;****;NÃO
66203;66203;ACIDENTE;PALMARES;DO;RS;BRASIL;****;SIM
66223;66223;ACIDENTE;MONTIVIDIU;GO;####;04/01/2017;14:00:00;1
66215;66215;ACIDENTE;GUARAPUAVA;PR;****;05/01/2017;12:30:00;1
66222;66222;INCIDENTE;\t-51.45055556\t;TAPES;BRASIL;****;05/01/2017;2019-05-16
66244;66244;ACIDENTE;TANGARÁ;DA;MT;BRASIL;SDVI;SIM
66247;66247;ACIDENTE;URUGUAIANA;RS;****;06/01/2017;12:30:00;1
66216;66216;INCIDENTE;-54.7338888889;RIO;MS;BRASIL;****;SIM
66250;66250;INCIDENTE;CURITIBA;PR;SBCT;10/01/2017;18:16:00;0
66253;66253;ACIDENTE;RIO;GRANDE;BRASIL;****;11/01/2017;2017-06-22
66261;66261;INCIDENTE;SÃO;LOURENÇO;BRASIL;SNLO;12/01/2017;NULL
66265;66265;ACIDENTE;BURITAMA;SP;****;13/01/2017;16:00:00;0
66271;66271;INCIDENTE;SÃO;JOSÉ;CAMPOS;SP;BRASIL;***
66262;66262;ACIDENTE;SANTANA;DO;PA;BRASIL;****;SIM
66270;66270;INCIDENTE;RIBEIRÃO;PRETO;BRASIL;SBRP;14/01/2017;NULL
66274;66274;ACIDENTE;QUERÊNCIA;DO;PR;BRASIL;****;SIM
66272;66272;ACIDENTE;MOGI;MIRIM;BRASIL;SDMJ;15/01/2017;NULL
66263;66263;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;16/01/2017;NULL
66282;66282;ACIDENTE;MONTE;DO;TO;BRASIL;****;SIM
66278;66278;ACIDENTE;CAMOCIM;CE;****;18/01/2017;09:45:00;0
66281;66281;INCIDENTE;ARACAJU;SE;SBAR;18/01/2017;11:43:00;0
66301;66301;INCIDENTE;GUARULHOS;SP;SBGR;18/01/2017;15:47:00;0
66287;66287;INCIDENTE;ITUPEVA;SP;SBJD;19/01/2017;15:20:00;0
66309;66309;ACIDENTE;PARATY;RJ;SDTK;19/01/2017;15:30:00;2
66290;66290;ACIDENTE;NOVO;PROGRESSO;BRASIL;****;20/01/2017;2020-03-11
66298;66298;INCIDENTE;RIO;DE;RJ;BRASIL;SBJR;NÃO
66300;66300;INCIDENTE;BRASÍLIA;DF;SBBR;22/01/2017;01:30:00;0
66310;66310;ACIDENTE;CAPITÓLIO;MG;****;22/01/2017;18:00:00;0
66349;66349;ACIDENTE;CAÇU;GO;****;24/01/2017;19:45:00;1
66329;66329;INCIDENTE;VITÓRIA;ES;SBVT;26/01/2017;13:00:00;0
66321;66321;INCIDENTE;MACAÉ;RJ;SBME;28/01/2017;14:19:00;0
66323;66323;INCIDENTE;-38.3225;SALVADOR;BRASIL;SBSV;28/01/2017;NULL
66324;66324;ACIDENTE;SOCORRO;SP;****;28/01/2017;12:50:00;0
66325;66325;INCIDENTE;FOZ;DO;PR;BRASIL;SBFI;NÃO
66332;66332;ACIDENTE;GUAÍBA;RS;****;01/02/2017;11:50:00;2
66333;66333;ACIDENTE;SERTANÓPOLIS;PR;SSSZ;03/02/2017;07:20:00;0
66368;66368;INCIDENTE;BELÉM;PA;SBJC;03/02/2017;15:12:00;0
66385;66385;INCIDENTE;CURITIBA;PR;SBCT;03/02/2017;14:13:00;0
66335;66335;ACIDENTE;SÃO;SEPÉ;BRASIL;****;04/02/2017;2018-12-04
66350;66350;INCIDENTE;-49.9797222222;REDENÇÃO;BRASIL;SNDC;04/02/2017;2018-09-04
66352;66352;ACIDENTE;RESTINGA;SECA;BRASIL;****;04/02/2017;2020-05-29
66362;66362;ACIDENTE;SÃO;DESIDÉRIO;BRASIL;****;04/02/2017;2017-05-26
66409;66409;INCIDENTE;BARRA;VELHA;BRASIL;****;04/02/2017;NULL
66378;66378;ACIDENTE;ITAITUBA;PA;SNMD;05/02/2017;00:00:00;0
66334;66334;ACIDENTE;IPUÃ;SP;****;06/02/2017;09:00:00;1
66382;66382;INCIDENTE;RIO;DE;RJ;BRASIL;****;NÃO
66394;66394;ACIDENTE;CARAVELAS;BA;SJNQ;08/02/2017;12:50:00;1
66395;66395;INCIDENTE;-47.9186111111;GUARULHOS;BRASIL;SBBR;09/02/2017;NULL
66397;66397;ACIDENTE;SANTARÉM;PA;****;09/02/2017;19:40:00;0
66405;66405;INCIDENTE;SÃO;PAULO;BRASIL;SDIH;10/02/2017;NULL
66406;66406;ACIDENTE;BOTUCATU;SP;****;11/02/2017;20:00:00;0
66437;66437;INCIDENTE;BELO;HORIZONTE;BRASIL;SBBH;11/02/2017;NULL
66414;66414;INCIDENTE;COLATINA;ES;SNCX;13/02/2017;12:30:00;0
66412;66412;INCIDENTE;NORTELÂNDIA;MT;SWRZ;15/02/2017;12:32:00;0
66434;66434;INCIDENTE;GUARULHOS;SP;SBGR;15/02/2017;20:00:00;0
66431;66431;ACIDENTE;SÃO;FÉLIX;XINGU;PA;BRASIL;A-028/CENIPA/2017
66417;66417;ACIDENTE;BOCA;DO;AM;BRASIL;****;SIM
66427;66427;INCIDENTE;LAPA;PR;****;18/02/2017;10:30:00;0
66446;66446;ACIDENTE;POXORÉO;MT;****;18/02/2017;16:00:00;0
66440;66440;INCIDENTE;BRAGANÇA;PAULISTA;BRASIL;SBBP;20/02/2017;NULL
66432;66432;INCIDENTE;-40.4888888889;VITÓRIA;BRASIL;****;21/02/2017;2020-10-02
66443;66443;INCIDENTE;MACAÉ;RJ;****;22/02/2017;11:20:00;0
66444;66444;INCIDENTE;-46.6563888889;SÃO;SP;BRASIL;SBSP;SIM
66445;66445;INCIDENTE;ARARAQUARA;SP;SBAQ;22/02/2017;10:30:00;0
66449;66449;ACIDENTE;NOVO;HAMBURGO;BRASIL;SSNH;22/02/2017;NULL
66450;66450;INCIDENTE;\t-48.55305556\t;FLORIANÓPOLIS;BRASIL;SBFL;22/02/2017;2018-05-10
66549;66549;ACIDENTE;PEDRO;OSÓRIO;BRASIL;****;22/02/2017;2017-11-30
66451;66451;ACIDENTE;GARUVA;SC;****;23/02/2017;10:30:00;0
66454;66454;INCIDENTE;GUARULHOS;SP;SBGR;23/02/2017;10:17:00;0
66455;66455;INCIDENTE;MACEIÓ;AL;SBMO;27/02/2017;01:56:00;0
66500;66500;INCIDENTE;SINOP;MT;SWSI;27/02/2017;19:10:00;0
66457;66457;ACIDENTE;CAMPOS;DOS;RJ;BRASIL;9PFC;NÃO
66514;66514;INCIDENTE;-56.1166666667;CUIABÁ;BRASIL;SBCY;02/03/2017;2018-05-10
66477;66477;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;03/03/2017;NULL
66489;66489;ACIDENTE;PEDRO;OSÓRIO;BRASIL;****;06/03/2017;2018-07-27
66508;66508;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;06/03/2017;NULL
66503;66503;ACIDENTE;VILA;PROPÍCIO;BRASIL;****;07/03/2017;2019-12-18
66509;66509;INCIDENTE;FLORIANÓPOLIS;SC;SBFL;10/03/2017;20:00:00;0
66510;66510;INCIDENTE;SALVADOR;BA;SBSV;11/03/2017;10:25:00;0
66521;66521;INCIDENTE;CUIABÁ;MT;SBCY;11/03/2017;14:28:35;0
66512;66512;INCIDENTE;RIBEIRÃO;PRETO;BRASIL;SBRP;12/03/2017;NULL
66522;66522;ACIDENTE;ALEGRETE;RS;SSLT;13/03/2017;13:20:00;0
66536;66536;INCIDENTE;PARAUAPEBAS;PA;SBCJ;13/03/2017;12:20:00;0
66607;66607;ACIDENTE;PORTO;ALEGRE;NORTE;MT;BRASIL;A-064/CENIPA/2017
66516;66516;INCIDENTE;CAARAPÓ;MS;SIQH;14/03/2017;19:00:00;0
66524;66524;INCIDENTE;ALTAMIRA;PA;SBHT;15/03/2017;18:42:00;0
66555;66555;ACIDENTE;BENTO;GONÇALVES;BRASIL;SSBG;15/03/2017;2018-06-25
66525;66525;INCIDENTE;-56.1161111111;CUIABÁ;BRASIL;SBCY;16/03/2017;2019-06-28
66527;66527;INCIDENTE;-66.8963888889;CARAUARI;BRASIL;SWCA;17/03/2017;2018-12-19
66529;66529;ACIDENTE;ARAUCÁRIA;PR;SSSE;17/03/2017;18:07:00;0
66531;66531;ACIDENTE;PORTO;ALEGRE;BRASIL;SSBN;18/03/2017;NULL
66539;66539;INCIDENTE;GUARULHOS;SP;SBGR;18/03/2017;04:17:00;0
66541;66541;INCIDENTE;\t-52.57611111\t;RIO;RS;BRASIL;****;SIM
66532;66532;INCIDENTE;SANTA;MARIA;BRASIL;SBSM;19/03/2017;NULL
66550;66550;ACIDENTE;COARI;AM;SBUY;20/03/2017;01:25:00;0
66544;66544;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;21/03/2017;2017-06-22
66551;66551;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;21/03/2017;NULL
66543;66543;INCIDENTE;-46.4730555556;GUARULHOS;BRASIL;SBGR;22/03/2017;2021-07-08
66552;66552;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;22/03/2017;NULL
66556;66556;INCIDENTE;-49.3455555556;GOIÂNIA;BRASIL;SBNV;24/03/2017;2018-05-10
66557;66557;INCIDENTE;-49.1944444444;GOIÂNIA;BRASIL;****;24/03/2017;2020-04-22
66559;66559;ACIDENTE;ATIBAIA;SP;SDTB;24/03/2017;13:15:00;1
66566;66566;INCIDENTE;CAMPINAS;SP;SBKP;24/03/2017;12:45:00;0
66570;66570;INCIDENTE;CAMPINAS;SP;SBKP;24/03/2017;13:20:00;0
66562;66562;INCIDENTE;-55.1377777778;CAMPO;MT;BRASIL;SDLZ;NÃO
66578;66578;INCIDENTE;RECIFE;PE;SBRF;30/03/2017;21:40:00;0
66582;66582;INCIDENTE;CAMPO;GRANDE;BRASIL;SBCG;30/03/2017;NULL
66579;66579;INCIDENTE;BELO;HORIZONTE;BRASIL;SBBH;31/03/2017;NULL
66585;66585;ACIDENTE;SOROCABA;SP;****;31/03/2017;17:45:00;1
66592;66592;INCIDENTE;LONDRINA;PR;SBLO;31/03/2017;15:16:00;0
66595;66595;INCIDENTE;BELO;HORIZONTE;BRASIL;SBBH;31/03/2017;NULL
66609;66609;ACIDENTE;ARAGARÇAS;GO;SJVO;01/04/2017;21:40:00;0
66594;66594;INCIDENTE;CAMPO;GRANDE;BRASIL;SBCG;04/04/2017;NULL
66597;66597;INCIDENTE;JUNDIAÍ;SP;SBJD;05/04/2017;15:00:00;0
66608;66608;INCIDENTE;POUSO;ALEGRE;BRASIL;SNZA;05/04/2017;NULL
66623;66623;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;06/04/2017;NULL
66613;66613;ACIDENTE;RIBEIRO;GONÇALVES;BRASIL;****;08/04/2017;2017-08-01
66616;66616;ACIDENTE;POÇOS;DE;MG;BRASIL;SBPC;SIM
66624;66624;INCIDENTE;GUARULHOS;SP;SBGR;11/04/2017;15:32:00;0
66645;66645;ACIDENTE;PEDRA;PRETA;BRASIL;****;11/04/2017;2018-05-17
66640;66640;ACIDENTE;SANTANA;DO;RS;BRASIL;SIXD;SIM
66646;66646;ACIDENTE;NITERÓI;RJ;****;12/04/2017;21:25:00;2
